Gender,Business,Age,Salary,Dependancies,Months,Calls,Type,Billing,Unit_Sales,Total_Sales,Rating,Bonus,BasePay,Unit_Price,Volume,openingbalance,closingbalance,low
Female,0,65,7861.68,Yes,24,Yes,Two year,No,19.75,498.1,No,14712.63,122766.66,44.57,1934600,44.380001,44.380001,44.009998
Female,0,35,19199.61,No,30,Yes,Month-to-month,Yes,85,2624.25,Yes,17605.2,126984,133.679993,9830500,130.559998,133.520004,129.029999
Female,0,42,178504.29,No,2,Yes,Month-to-month,No,80.55,184.1,Yes,10775.82,77580.4,20.75,1527600,20.58,20.690001,20.41
Male,0,44,189016.14,No,51,Yes,One year,Yes,106.8,5498.8,No,21554.13,105934.68,64.07,5270900,63.59,63.939999,63.009998
Female,0,40,156048.64,Yes,57,Yes,Two year,Yes,84.5,4845.4,No,12635.61,130434.31,37.889999,1980600,37.529999,37.889999,37.349998
Female,0,72,52876.41,No,15,Yes,Two year,No,25.05,369.1,No,1492.9,149044.47,106.800003,4106000,106.110001,106.589996,104.889999
Female,0,28,19653.08,Yes,72,Yes,Two year,Yes,83.7,6096.9,No,9579.41,138927.65,67.220001,2662400,66.709999,67.059998,66.269997
Female,0,32,139451.98,No,2,Yes,Month-to-month,Yes,75.8,160.75,Yes,34596.47,104882.94,82.219997,1244800,75.06012488,75.70767808,74.88436725
Male,0,34,128136.29,No,28,Yes,Month-to-month,No,96.6,2684.35,No,9579.27,138927.59,45.18,1346800,22.325001,22.59,22.25
Male,1,35,45206.57,No,29,Yes,Month-to-month,Yes,98.5,3004.15,Yes,819.86,149023.36,17.020014,14783300,12.33883958,12.75863118,12.33134408
Male,0,77,190146.83,Yes,70,Yes,Two year,Yes,101.1,6994.8,No,5606.34,110223.07,11.05,11002500,10.97,10.9,10.88
Female,0,33,158313.87,No,13,Yes,One year,No,20.2,273.25,No,17454.21,123105.01,79.959999,1199900,79.540001,79.389999,77.940002
Female,1,40,96670.2,No,59,Yes,One year,Yes,94.05,5483.9,No,10804.17,109966.66,19.299999,289900,18.9,19.17,18.85
Male,1,33,62163.53,No,13,Yes,Month-to-month,Yes,95.25,1233.65,Yes,16967.92,105934.67,38.119999,1432700,37.110001,38.07,37.02
Male,1,56,88428.41,No,7,Yes,Month-to-month,Yes,74.4,527.9,Yes,0,150828.04,23.18,1359100,23.1,23,22.82
Female,0,43,35908.46,No,62,Yes,Two year,No,81,4985.9,No,0,150828.04,42.48,7907700,41.759998,41.950001,41.400002
Female,0,40,168780.04,No,21,Yes,One year,Yes,60.25,1258.35,No,19487.38,123105,38.139999,326300,37.75,38.139999,37.68
Female,0,58,191263.76,No,2,Yes,Month-to-month,No,60.85,111.4,No,19555.73,130476.54,156.990005,461900,156.729996,155.279999,155.139999
Female,0,35,83052.03,No,1,Yes,Month-to-month,No,43.95,43.95,No,8346,86815.17,61.779999,7146600,61.540001,61.599998,60.860001
Male,0,46,125962.02,No,4,Yes,Month-to-month,No,86.05,308.1,No,16921.8,130457.96,17.1,220104700,16.98,16.780001,16.629999
Female,0,26,164696.27,No,19,Yes,One year,No,20.25,383.65,No,12427.51,130481.57,59.399996,5171300,32.10211896,32.1401396,31.96089082
Female,0,34,187011.96,No,30,Yes,Month-to-month,No,85.15,2555.9,Yes,26736.29,107797.61,42.43,4713600,41.060001,42.029999,40.790001
Male,0,35,55324.49,Yes,67,Yes,Two year,Yes,19.4,1284.2,No,5853.5,144868.95,27.799999,5948300,27.52,27.34,26.98
Male,1,24,34335.55,No,72,Yes,Two year,Yes,102.65,7550.3,No,819.24,149044.49,40.860001,14177900,40.639999,39.91,39.75
Male,0,43,17004.14,No,53,Yes,Two year,No,19.9,1110.05,No,28891.03,110242.87,80.540001,889300,80,80.510002,79.080002
Female,0,40,116331.42,No,5,Yes,One year,No,19.55,99.6,No,10661.15,140003.02,78.309998,1185000,77.669998,77.910004,77.379997
Male,1,42,22974.01,No,71,Yes,Two year,Yes,95.5,6707.15,No,5107.98,103589.57,108.070004,3692400,35.89666733,36.01666633,35.26666633
Female,0,46,49725.16,Yes,50,Yes,One year,Yes,84.15,4164.4,No,26984.3,112421.44,47.18,4875600,45.849998,47.099998,45.650002
Male,0,38,87412.74,Yes,56,Yes,Two year,Yes,103.2,5873.75,No,5601.67,86840.01,54.330002,2996300,53,54.080002,52.810001
Male,0,38,26136.89,No,2,Yes,Month-to-month,Yes,50.2,109.25,No,9474.59,138927.58,29.549999,7144000,29.280001,29.530001,28.98
Female,1,40,126554.96,No,2,Yes,Month-to-month,Yes,88.55,179.25,Yes,1525,148982,239.410004,224400,237.460007,238.919998,236.75
Male,0,40,193321.3,Yes,24,Yes,Month-to-month,No,54.75,1338.15,Yes,23162.5,117299.49,52.240002,613800,25.754999,26.035,25.665001
Male,0,37,90928.02,Yes,46,Yes,Two year,No,19.95,862.4,No,10263.75,138805.03,25.34,18730800,25.299999,24.82,24.719999
Male,0,34,76510.46,No,71,Yes,Two year,Yes,116.25,8564.75,No,4787.59,130476.4,9.13,18894400,8.94,9,8.93
Female,0,32,120115.5,No,29,No,Month-to-month,Yes,31.2,926.2,No,0,150371.36,37.189999,2500600,18.49,18.254999,18.200001
Male,0,35,197984.58,Yes,69,Yes,Two year,No,24.45,1718.2,No,26278.7,123120,68.639999,1021900,68.260002,67.849998,67.089996
Male,0,59,142977.05,No,71,Yes,Two year,No,84.2,5956.85,No,17216.08,105934.66,3.67,62409700,36.5,35.9,35.1
Female,1,47,82522.61,No,1,Yes,Month-to-month,Yes,91.3,91.3,Yes,884.88,133399,23.129999,3198700,22.799999,23.110001,22.75
Male,1,33,150664.97,No,56,Yes,Two year,Yes,85.65,4824.45,No,17107.83,105934.64,23.169999,2861700,18.03112763,17.91439611,17.8754856
Male,0,37,114153.44,Yes,56,Yes,One year,Yes,21.2,1238.65,No,3751.33,130457.94,31.860001,3845300,31.709999,31.6,31.48
Male,0,34,171706.66,No,1,Yes,Month-to-month,Yes,79.5,79.5,Yes,18809.51,105934.67,60.369999,6651300,59.25,60.34,59.25
Female,0,58,119071.56,No,28,Yes,One year,No,25.55,672.2,No,10720.42,105934.68,47.880001,2484200,47.759998,47.5,47.32
Female,0,47,143007.49,Yes,19,Yes,Month-to-month,No,20.2,382.2,No,7192.94,77580.4,14.21,1572600,14.02,14.2,13.98
Male,0,35,31302.35,No,66,Yes,Month-to-month,No,63.85,4264.6,No,17933.22,105934.67,14.45,6732900,13.99,14.15,13.88
Female,0,48,71139.8,Yes,17,Yes,One year,Yes,61.95,1070.7,No,2357.32,147934.77,39.139999,2004200,38.779999,38.959999,38.299999
Male,0,29,54122.89,Yes,52,Yes,Two year,No,25.75,1345.85,No,8594.65,99000,33.290001,4950500,32.82,33.220001,32.639999
Female,0,37,120031.29,No,19,Yes,One year,No,58.2,1045.25,No,2878.97,112421.42,57.43,9228800,28.0300005,28.635,27.709999
Female,0,35,104076.51,No,36,Yes,One year,No,85.85,3003.55,No,1856.42,88062,90.650002,3238400,22.5774995,22.63249975,22.34499925
Male,1,28,175853.64,No,7,Yes,Month-to-month,Yes,70.1,467.55,Yes,18971.62,105934.65,98.319998,6128500,19.198,19.6620006,19.198
Male,0,30,175795.87,Yes,72,Yes,One year,Yes,104.9,7537.5,No,16327.68,122405,60.330002,1773200,14.9575005,14.9975005,14.90499975
Male,0,31,15360.91,Yes,67,Yes,One year,Yes,111.3,7482.1,Yes,9605.52,95881.8,28.920002,11656300,26.8590369,27.35099527,26.53737181
Male,1,38,168460.12,No,34,Yes,One year,Yes,99.85,3343.15,No,10857.56,121568.95,57.619999,1332500,56.700001,57.549999,56.599998
Male,1,34,181177.9,No,57,Yes,Month-to-month,Yes,95.25,5427.05,Yes,250,149994,34.549999,32200,34.549999,33.5,33.5
Female,0,33,58363.94,No,7,Yes,Month-to-month,Yes,86.25,587.1,Yes,4498,145723.23,38.360001,2717900,38.360001,37.970001,37.509998
Female,1,46,20276.87,No,1,Yes,Month-to-month,Yes,100.8,100.8,Yes,16060.27,122404.99,26.709999,757800,26.540001,26.58,26.49
Male,0,33,91514.62,No,8,Yes,Month-to-month,Yes,19.55,161.15,No,12647.68,128147.23,81.660004,8150200,40.1049995,40.755001,40.049999
Female,0,34,76703.1,No,69,Yes,Two year,No,104,7028.5,No,21198.86,123436.02,61.41,1241700,61.130001,61.360001,60.549999
Female,0,40,110887.14,No,50,Yes,One year,Yes,104.4,5232.9,No,4650.77,77656.99,33.380001,3025600,32.970001,32.57,32.290001
Male,0,37,109843.16,No,10,Yes,One year,No,19.5,225.85,No,11084.43,105934.65,17.07,12727000,16.93,16.92,16.809999
Female,0,41,12577.21,Yes,12,Yes,Two year,No,25.25,274.7,No,470.12,149632.01,350.050011,4470500,67.8820038,69.8639984,67.540001
Female,0,26,179365.1,No,14,Yes,Month-to-month,Yes,86.3,1180.95,Yes,33958.46,108643.07,92.730003,1196400,90.57,91.889999,90
Female,0,36,65816.53,No,70,No,Two year,Yes,49.85,3370.2,No,43270.75,97808.32,54.419998,4848000,50.349998,53.669998,50.099998
Female,1,47,124170.9,No,64,Yes,Month-to-month,Yes,108.95,7111.3,No,10492.44,129512.83,15.58,2398800,15.42,15.55,15.3
Female,0,35,175015.12,Yes,66,Yes,Two year,No,89.9,5958.85,No,13422.14,130457.93,21.629999,598200,10.8149995,10.785,10.6450005
Female,0,31,115441.66,Yes,71,Yes,Two year,Yes,82,5999.85,No,33271.34,112421.45,14.38,4050400,14.33,14.24,14.18
Male,1,34,128247.03,No,20,Yes,Month-to-month,No,89.95,1648.45,No,22142.91,112380.37,43.189999,6929600,42.43,42.459999,42.009998
Male,0,49,141914.94,No,72,Yes,Two year,Yes,79.35,5753.25,No,0,149975.8,45.48,5024800,11.3075,11.36499975,11.1274995
Female,0,35,115566.57,Yes,71,Yes,Two year,No,64.05,4492.9,No,21475.87,119703.78,37.349998,3140000,37.220001,37.27,36.880001
Male,0,43,175423.69,Yes,38,Yes,Month-to-month,Yes,101.15,3956.7,No,17523.92,105934.65,57.439999,593200,56.779999,57.389999,56.419998
Female,0,34,133447.49,No,28,Yes,Month-to-month,Yes,89.95,2625.55,Yes,29580.85,106065.2,38.43,235800,38.25,37.950001,37.790001
Male,1,55,114474.98,No,17,Yes,Month-to-month,Yes,76.45,1233.4,Yes,15128.08,130481.57,53.279959,7284200,40.10544134,40.60094786,39.96822741
Male,0,38,52044.66,No,33,No,One year,Yes,39.1,1309,No,0,149896.61,59.610001,2348300,59.470001,59.279999,59.099998
Female,0,46,180290.68,Yes,23,No,Two year,No,34.6,813.45,No,15432.83,130457.37,33.119999,2203200,33.040001,32.830002,32.68
Male,0,58,132034.13,Yes,58,Yes,One year,Yes,19.55,1108.8,No,18605.14,126968.04,74.349998,5510400,18.5175,18.5375005,18.3150005
Female,1,37,20968.88,No,70,Yes,Two year,Yes,104.45,7349.35,No,14552.24,105934.65,24.700001,39115900,24.379999,24.66,24.25
Male,0,44,158735.1,No,4,Yes,Month-to-month,No,70.5,294.2,No,11626.07,130481.56,52.830002,18189000,16.58,17.459999,16.546667
Male,0,30,196134.44,Yes,45,Yes,Two year,No,20.35,929.2,No,25636.75,123105.01,26.92,2510800,26.559999,26.91,26.469999
Male,0,35,22374.97,No,10,Yes,Month-to-month,Yes,70,740,Yes,8364.06,90429.98,34.990002,2286100,34.990002,34.84,34.509998
Male,0,36,161668.15,Yes,36,Yes,Two year,No,19.45,754.5,No,6493.62,128147.07,46.880001,8536200,22.8050005,23.4300005,22.535
Male,0,38,67339.34,No,54,Yes,Month-to-month,Yes,69.9,3883.3,No,11191.54,105934.63,43.939999,3188500,42.880001,43.82,42.549999
Male,0,38,56229.72,Yes,23,Yes,Two year,No,59.7,1414.2,No,50326.38,99398.92,34.41,21856500,33.669998,34,33.509998
Female,0,56,140991.23,Yes,41,Yes,One year,Yes,78.35,3211.2,No,7285.55,112421.45,79.470001,5624300,79.120003,79.470001,78.889999
Male,1,41,177644.52,No,5,Yes,Month-to-month,Yes,71.45,371.6,No,920,147093.6,47.549999,1289500,46.040001,46.990002,45.389999
Male,0,30,142342.55,Yes,27,No,One year,Yes,45.85,1246.4,No,0,142837.02,38.619999,1779000,38.529999,38.560001,38.220001
Female,0,28,154559.28,No,1,Yes,Month-to-month,Yes,95.85,95.85,No,3295.28,112416.81,12.85,24589200,12.62,12.47,12.05
Female,0,31,176570.28,Yes,67,No,Two year,No,35.7,2545.7,No,26041.33,110001.08,34.329999,5803300,32.55460684,32.2317189,32.12725356
Female,1,33,191961.83,Yes,72,Yes,Two year,Yes,89.55,6448.85,No,11743.82,111910.2,57.75,4165500,55.779999,57.630001,55.299999
Female,0,42,9452.88,Yes,56,Yes,Two year,Yes,24.95,1468.9,No,6023.88,130481.22,15.15,4458300,15.11,15.03,14.9
Male,0,30,165257.31,Yes,44,Yes,One year,No,24.85,1013.6,No,4000,145626,24.15,967300,23.639999,23.870001,23.32
Female,1,38,169763.89,No,66,Yes,Month-to-month,Yes,100.8,6690.75,No,18118.48,105934.64,60.029999,1110200,59.48,59.439999,59.119999
Female,0,66,160663.11,No,34,Yes,One year,Yes,64.4,2088.75,Yes,14582.02,126984,12.31,5720700,12.12,12.17,12.04
Female,0,58,192072.1,No,69,Yes,Two year,No,105.35,7240.65,No,9567.97,121160.22,76.980001,5938600,28.58984003,29.14328961,28.36618613
Female,0,39,93275.61,Yes,1,Yes,Month-to-month,Yes,102.45,102.45,Yes,9333.29,130481.53,31.940001,7657500,31.66,31.879999,31.530001
Female,0,41,112269.67,No,40,Yes,Two year,No,19.65,830.25,No,10519.73,106441.65,32.960001,2448500,16.65303986,16.75012775,16.58661267
Male,0,37,2186.83,Yes,30,Yes,Month-to-month,Yes,54.45,1588.7,No,16789.98,105934.64,28.91,1252200,14.1899995,14.455,14.1499995
Female,0,35,43075.7,No,11,Yes,Month-to-month,No,70.5,829.3,No,14801.03,123105.02,50.939999,971700,50.119999,50.799999,49.91
Female,0,20,12368.11,No,15,Yes,One year,No,20.1,302.45,No,9754.74,105934.68,49.969997,1763000,16.536667,16.44333267,16.39666733
Male,0,25,42410.21,No,11,Yes,Month-to-month,Yes,69.35,712.25,No,19031.32,121150.62,82.470001,323400,82.339996,81.739998,81.419998
Female,0,33,190430.81,Yes,64,Yes,One year,No,19.8,1336.65,No,11093.87,130466.6,44.870002,1769600,36.14937759,37.21991867,35.86721909
Male,1,41,138394.37,No,72,Yes,Two year,No,74.4,5360.75,No,7254.73,77500.48,31.34,7732100,30.76,31.15,30.4
Male,1,36,172501.38,No,72,Yes,Two year,Yes,93.05,6735.05,No,1525,147927.64,28.889999,1168300,28.549999,28.870001,28.49
Female,0,43,197916.43,Yes,1,Yes,Month-to-month,No,51.2,51.2,No,13072.22,130481.59,34.740002,2268200,34.529999,34.130001,34.09
Female,0,33,7035.36,Yes,15,Yes,One year,No,65.6,1010,No,13241.92,129945.55,43.23,948800,42.689999,43.16,42.450001
Female,0,35,159676.55,No,60,Yes,One year,No,80.55,4847.05,No,2593.78,84113.6,16.839983,1654100,50.219949,50.519949,50.039949
Male,0,36,80603.99,No,56,Yes,One year,No,52.7,3019.7,No,15887.72,104648.99,61.209999,2442600,29.8950005,30.5,29.795
Female,0,41,187599.8,No,8,Yes,Two year,No,20.85,161.65,No,13089.86,74628.31,76.239998,2496200,75.410004,76.120003,74.739998
Female,0,55,94450.97,No,3,Yes,Month-to-month,No,80.1,217.55,Yes,5672.84,106065.19,18.450001,4055600,18.18,18.4,18.030001
Female,0,61,143981.27,No,49,Yes,Month-to-month,Yes,52.15,2583.75,No,13817.42,96254.41,23.64,30484000,9.76010101,9.894780724,9.722222222
Female,0,43,26450.57,No,2,Yes,Month-to-month,Yes,80.2,146.05,Yes,46102.6,103219.63,45.349998,1694600,44.73,45.290001,44.619999
Female,0,49,164482.92,No,6,Yes,Month-to-month,Yes,98.15,567.45,Yes,17464.13,122756.9,45.299999,1306400,44.990002,45.25,44.709999
Male,0,29,84012.81,No,70,Yes,Two year,Yes,114.95,7711.25,No,819.22,148481.09,31.969999,640700,31.83,31.940001,31.67
Male,0,35,101192.08,No,12,Yes,Month-to-month,Yes,112.95,1384.75,Yes,18765.02,122832.6,34.709999,1560100,34.59,34.5,34.279999
Male,1,37,175324.74,No,52,Yes,One year,Yes,104.45,5481.25,No,14761.63,126871.68,49.369999,2221600,24.4349995,24.6550005,24.2749995
Female,0,39,197226.32,No,72,Yes,Two year,Yes,113.65,8124.2,No,6972.37,135077.63,60.950001,853400,30.2250005,30.4300005,30.084999
Female,0,56,99504.03,No,40,Yes,Two year,Yes,20.6,827.3,No,9265.43,140003.82,44.09,3477500,43.73,44.060001,43.419998
Female,0,33,83700.66,No,1,Yes,Month-to-month,No,70.9,70.9,Yes,13347,135910.08,20.65,1212300,20.65,20.4,20.23
Female,1,38,28226.15,No,3,Yes,Month-to-month,Yes,86.85,220.95,Yes,0,149252,99.290001,5911400,48.8650015,49.5250015,48.1450005
Female,1,25,35321.65,No,40,Yes,Month-to-month,Yes,91.55,3673.6,No,31851.35,112401.07,107.279999,432400,106.800003,106.769997,105.900002
Male,0,57,41229.73,Yes,1,Yes,Month-to-month,Yes,49.85,49.85,No,113.04,146539.39,33.869999,2325900,33.650002,33.349998,33.09
Male,0,27,78970.58,No,30,Yes,One year,No,19.8,576.65,No,7867.43,123105.02,44.669998,715400,44.48,44.290001,44.07
Male,0,65,107890.69,Yes,23,Yes,Month-to-month,Yes,99.85,2331.3,Yes,10862.3,103700.69,26.24,969700,25.870001,26.040001,25.77
Male,0,48,191870.28,Yes,1,Yes,Month-to-month,Yes,74.5,74.5,Yes,0,149222.39,91.900002,6256800,44.3499985,45.825001,43.75
Female,1,59,7905.06,No,44,Yes,Month-to-month,No,104.15,4495.65,No,0,149200.07,84.779999,214100,84.349998,83.699997,82.93
Male,0,43,65731.53,No,65,Yes,Month-to-month,Yes,109.15,6941.2,Yes,216,147080.99,1.8,2108600,17.9,18,17.8
Female,1,33,145698.73,No,7,Yes,Month-to-month,Yes,48.2,340.35,No,24499.82,112421.42,66.089996,2767800,32.1049995,33.0250015,31.965
Male,1,34,50046.25,No,72,Yes,Two year,Yes,25.1,1789.9,No,20592.52,126968.12,80.57,1652800,80.379997,79.510002,79.220001
Female,1,36,60830.24,No,8,Yes,Month-to-month,Yes,100.15,908.55,No,21434.9,127677.53,90.830002,1191600,22.65999975,22.37000075,22.33
Female,0,40,158853.98,No,16,Yes,Month-to-month,Yes,65.2,1043.35,Yes,11992.71,103479.61,48.490002,5090300,48.299999,48.299999,48.209999
Male,1,37,111243.09,Yes,66,Yes,Month-to-month,Yes,99.5,6822.15,Yes,9085.02,140003.03,35.080002,3329500,34.290001,34.650002,34.290001
Male,0,45,171014.69,No,1,Yes,Month-to-month,Yes,71.55,71.55,Yes,15647.5,126984,24.6,2264300,49.2,48.48,47.8
Male,0,39,170835.32,Yes,3,Yes,Month-to-month,No,55.9,157.55,No,3210.19,88062,11.75,412000,11.73,11.5,11.49
Male,0,50,47775.34,No,53,Yes,Month-to-month,No,93.9,5029.2,Yes,21669.29,117137.39,11.74,130463000,11.67,11.69,11.46
Male,1,44,139297.71,No,8,Yes,Month-to-month,Yes,64.4,581.7,No,14205.41,94659.35,47.16,3316200,23.455,23.49,23.0300005
Male,1,26,195167.38,No,69,Yes,Two year,Yes,108.4,7318.2,Yes,29073.96,110359.28,88.199997,21313200,42.970001,44.049999,42.404999
Female,0,30,160948.87,No,5,Yes,Month-to-month,Yes,85.3,420.45,No,12891.9,105934.66,85.260002,4351200,84.080002,84.989998,82.949997
Female,0,48,44965.54,Yes,72,Yes,Two year,No,107.45,7576.7,No,0,149004.22,46.09,2286900,45.950001,45.810001,45.529999
Female,0,50,52137.73,No,13,No,Month-to-month,Yes,48.75,633.4,Yes,8984.36,140003.09,52.959999,457600,52.169998,52.959999,51.880001
Female,0,27,109296.18,No,4,Yes,Month-to-month,Yes,85.65,321.65,Yes,5282.25,128147.1,24.299999,2460000,24,24.049999,23.860001
Female,0,27,20092.89,Yes,54,Yes,Two year,No,91.3,4965,No,11739.44,130457.99,48.779999,3038600,24.295,24.325001,23.955
Male,0,45,197804,No,72,Yes,Two year,No,85.95,6151.9,No,17687.84,105934.64,11.36,19963300,11,11.09,10.96
Male,0,33,118782.06,No,12,Yes,Month-to-month,Yes,106.7,1253.9,Yes,18512.1,113175,12.29,4125400,11.82,12.25,11.65
Male,0,40,152876.13,No,1,No,Month-to-month,Yes,25.15,25.15,Yes,16344.22,124542,33.02,1293400,32.869999,32.93,32.630001
Male,1,47,135655.29,No,1,Yes,Month-to-month,No,45.2,45.2,No,11352.75,130481.55,49.869999,3991200,48.869999,49.759998,48.799999
Female,0,40,103970.58,No,54,Yes,One year,No,110.35,5893.15,Yes,1290.81,147602.16,107.970005,6993300,34.25999833,35.959999,34.25999833
Male,0,61,35786.76,Yes,69,Yes,Two year,Yes,79.2,5420.65,No,0,148887.64,56.529999,2468800,28.125,27.9850005,27.6000005
Female,0,25,25325.07,No,48,Yes,Two year,No,55.5,2627.35,No,0,148887.37,16.479995,1895500,14.49646996,14.50529947,14.31978975
Female,0,45,18732.84,Yes,48,Yes,One year,Yes,103.25,5037.55,Yes,10511.92,106046.06,14.190005,22252000,12.33215989,12.4735,12.24381979
Female,0,61,118522.73,No,8,Yes,Month-to-month,Yes,90.25,743.75,No,0,148839.59,66.75,770900,66.589996,66.330002,65.489998
Male,0,49,89972.25,Yes,71,Yes,Two year,Yes,91.25,6589.6,No,18899.84,105934.65,141.5,1582700,139.699997,139.679993,137.009995
Male,0,45,187194.15,No,2,Yes,Month-to-month,Yes,47.8,92.45,Yes,16796.36,130481.57,61,3280400,29.83,30.450001,29.625
Male,0,35,106785.7,No,67,Yes,One year,Yes,100.9,6733.15,No,0,148818.46,7.83,3564600,7.8,7.68,7.62
Male,0,29,142516.35,Yes,34,Yes,Month-to-month,Yes,97.7,3410,No,14649.6,122218.48,69.699997,1582000,69.43,69.440002,68.910004
Female,0,34,73334.43,No,3,Yes,Month-to-month,Yes,69.85,199.85,No,0,148811.35,16.690001,115112600,16.309999,16.6,16.27
Female,0,57,186612.47,Yes,9,Yes,One year,Yes,65.6,593.3,No,7086.03,141720.27,12.949997,2199300,9.386520277,9.525349777,9.155139834
Male,0,33,123613.81,Yes,71,Yes,One year,Yes,104.65,7288.4,No,0,148803.94,45.099998,17618400,22.4799995,22.2700005,22.125
Male,0,46,31368.08,No,57,Yes,Two year,Yes,90.45,5229.8,No,23788.53,110309.03,71.400002,4445800,35.700001,35.3600005,35.130001
Male,0,32,40066.95,No,72,No,Two year,Yes,63.7,4464.8,No,1586.67,90094.2,19.92,11434300,19.450001,19.889999,19.360001
Female,1,19,175969.19,Yes,48,Yes,Month-to-month,Yes,104.5,5068.05,No,18932.72,105934.7,603.251034,9483900,294.895159,299.8864699,293.4555506
Male,0,55,10034.77,No,18,Yes,One year,No,20.1,401.85,No,9579.36,138927.61,603.250036,9439100,296.2962988,301.3113138,294.8498574
Male,0,40,151167.94,Yes,43,Yes,One year,Yes,104.3,4451.85,No,11548.21,105934.66,38.290001,789700,38,38.240002,37.93
Female,0,28,191387.76,Yes,72,Yes,Two year,Yes,93.25,6688.95,No,18551.92,112421.45,49.740002,6437000,24.6000005,24.4850005,24.120001
Male,0,37,51229.17,Yes,35,Yes,One year,Yes,73.45,2661.1,No,13057.07,130457.97,20.450001,10904100,20.299999,20.4,20.08
Male,0,50,87351.42,No,4,Yes,Month-to-month,No,20.7,73.05,No,0,148714.51,34.169998,3936100,33.119999,33.790001,32.810001
Female,0,36,48984.95,Yes,49,Yes,Two year,No,25.25,1211.65,No,3889.91,67040.52,177.429993,7268100,176.330002,174.309998,173.949997
Female,0,33,182738,Yes,71,Yes,Two year,No,100.5,7030.65,No,19511.17,124210.5,16.18,3449000,15.57,15.94,15.45
Male,0,37,153535.27,Yes,11,Yes,Month-to-month,No,90.6,1020.2,No,14337.51,122587.69,99.849998,705600,98,99.730003,97.769997
Male,0,38,125079.65,Yes,63,Yes,Two year,Yes,89.4,5597.65,No,250,148418.57,34.139999,23014600,32.950001,34.119999,32.490002
Female,1,45,162321.26,No,65,Yes,Month-to-month,Yes,95.45,6223.3,No,1856.34,130481.25,37.380001,332600,36.84,37.09,36.77
Female,0,41,3414.72,Yes,49,Yes,Two year,No,20.45,1024.65,No,30046.55,109770.98,32.34,2699600,32.09,31.77,31.469999
Female,0,51,165082.25,No,29,Yes,Month-to-month,Yes,98.6,2933.2,Yes,11884.42,86506.01,4.37,29869600,4.23,4.22,4.13
Female,1,29,52021.39,No,15,Yes,Month-to-month,Yes,83.05,1258.3,Yes,16643.03,105934.67,24.809999,2953600,6.11250025,6.1825,6.05249975
Female,0,29,148256.43,Yes,4,Yes,Month-to-month,Yes,19.95,82.9,No,19707.52,123824.99,44.549999,1089700,44.279999,44.07,43.849998
Female,0,35,122899.01,No,72,Yes,One year,No,109.15,7789.6,No,9410.54,112421.45,30.47,3059800,27.44991075,27.70491894,27.41347996
Female,1,30,10771.46,No,26,Yes,Month-to-month,Yes,85.7,2067,No,30468.06,105783.48,29.24,15609800,29,28.98,28.690001
Female,1,29,18255.51,No,35,Yes,Month-to-month,No,102.05,3452.55,No,11014.32,130528.81,65.900002,2164400,64.620003,65.830002,64.080002
Female,0,35,183566.78,No,57,Yes,One year,No,94.7,5468.95,No,7075.01,141500.3,26.57,5130500,26.389999,26.219999,25.77
Male,0,39,175224.12,Yes,28,Yes,Month-to-month,No,64.4,1802.15,No,9997.66,105934.72,25.85,3523100,25.780001,25.530001,25.32
Female,0,28,147913.56,No,25,Yes,One year,Yes,26.8,733.55,No,14940.91,128124,15.04,1658500,14.97,14.97,14.86
